opportunity_id,lead_id,account_id,sales_rep,stage,created_date,close_date,deal_value,probability,result
2607,8693,927,Cathy Wang,Closed,2025-06-06,2025-09-02,315264,100,Closed Won
2608,8697,,Alex Chen,Closed,2024-08-02,2024-09-04,64011,0,Closed Lost
2609,8700,,Emily Tsai,Closed,2025-12-06,2026-04-08,1896576,0,Closed Lost
2610,8704,928,Alex Chen,Closed,2025-11-23,2025-12-20,84419,100,Closed Won
2611,8711,929,Emily Tsai,Closed,2025-05-21,2025-07-15,162841,100,Closed Won
2612,8717,930,Alex Chen,Closed,2024-12-02,2025-01-15,80262,100,Closed Won
2613,8718,931,Brian Lin,Closed,2025-02-18,2025-08-15,1516918,100,Closed Won
2614,8727,932,Cathy Wang,Closed,2025-01-19,2025-02-11,116191,100,Closed Won
2615,8730,,David Huang,Closed,2025-07-07,2025-09-09,257019,0,Closed Lost
2616,8731,933,Alex Chen,Closed,2024-08-24,2024-09-20,108606,100,Closed Won
2617,8739,,Emily Tsai,Closed,2025-07-01,2025-08-06,231006,0,Closed Lost
2618,8740,934,Cathy Wang,Closed,2024-12-14,2025-01-03,30773,100,Closed Won
2619,8742,,Brian Lin,Closed,2024-11-24,2025-01-05,102769,0,Closed Lost
2620,8743,,Cathy Wang,Closed,2025-04-01,2025-04-28,60418,0,Closed Lost
2621,8745,935,Cathy Wang,Closed,2024-08-26,2024-10-28,345115,100,Closed Won
2622,8751,,Brian Lin,Closed,2024-01-29,2024-04-23,194245,0,Closed Lost
2623,8752,936,Cathy Wang,Closed,2024-01-15,2024-02-16,47187,100,Closed Won
2624,8757,937,Cathy Wang,Closed,2025-08-12,2025-08-30,32183,100,Closed Won
2625,8759,938,Alex Chen,Closed,2024-05-12,2024-10-21,795949,100,Closed Won
2626,8761,,Cathy Wang,Closed,2024-08-27,2024-10-03,79942,0,Closed Lost
2627,8762,939,David Huang,Closed,2025-08-05,2025-09-16,89243,100,Closed Won
2628,8763,,Cathy Wang,Closed,2024-10-11,2024-12-23,1826001,0,Closed Lost
2629,8765,940,Cathy Wang,Closed,2024-09-26,2024-10-17,93697,100,Closed Won
2630,8769,941,Cathy Wang,Closed,2025-10-23,2025-12-03,185388,100,Closed Won
2631,8770,,Emily Tsai,Closed,2024-02-06,2024-03-06,110895,0,Closed Lost
2632,8771,942,Alex Chen,Closed,2025-10-04,2025-10-30,104331,100,Closed Won
2633,8773,,David Huang,Closed,2024-10-05,2024-11-15,109255,0,Closed Lost
2634,8774,943,Brian Lin,Closed,2024-01-06,2024-02-16,97775,100,Closed Won
2635,8775,,Emily Tsai,Closed,2024-02-08,2024-03-18,117149,0,Closed Lost
2636,8777,,Cathy Wang,Closed,2024-10-29,2024-12-28,273072,0,Closed Lost
2637,8778,,David Huang,Closed,2024-06-23,2024-07-14,112550,0,Closed Lost
2638,8786,,David Huang,Closed,2025-05-24,2025-07-04,116959,0,Closed Lost
2639,8790,944,David Huang,Closed,2025-04-28,2025-05-19,49315,100,Closed Won
2640,8792,945,David Huang,Closed,2025-01-23,2025-02-26,106772,100,Closed Won
2641,8793,,David Huang,Closed,2024-09-14,2024-12-21,1397219,0,Closed Lost
2642,8794,,Alex Chen,Closed,2024-07-08,2024-10-23,1754162,0,Closed Lost
2643,8801,,David Huang,Closed,2024-08-28,2024-09-22,102107,0,Closed Lost
2644,8808,,Cathy Wang,Closed,2025-03-28,2025-05-10,68983,0,Closed Lost
2645,8810,,Cathy Wang,Closed,2025-01-08,2025-02-02,73522,0,Closed Lost
2646,8814,946,Cathy Wang,Closed,2024-08-05,2024-10-03,318729,100,Closed Won
2647,8815,,Brian Lin,Closed,2025-05-11,2025-10-21,1448281,0,Closed Lost
2648,8817,947,David Huang,Closed,2025-04-06,2025-06-10,600281,100,Closed Won
2649,8820,,Cathy Wang,Closed,2024-02-06,2024-04-18,322572,0,Closed Lost
2650,8823,,Emily Tsai,Closed,2024-12-31,2025-03-30,203483,0,Closed Lost
2651,8828,,Cathy Wang,Closed,2024-05-13,2024-06-16,242962,0,Closed Lost
2652,8834,,David Huang,Closed,2024-09-27,2024-12-18,596968,0,Closed Lost
2653,8835,,Cathy Wang,Closed,2024-07-20,2024-08-26,59792,0,Closed Lost
2654,8838,,Alex Chen,Closed,2024-05-22,2024-06-15,38716,0,Closed Lost
2655,8842,948,David Huang,Closed,2025-02-01,2025-03-08,92294,100,Closed Won
2656,8846,,Alex Chen,Closed,2024-05-24,2024-07-06,105017,0,Closed Lost
2657,8847,,Alex Chen,Closed,2025-03-18,2025-04-04,49008,0,Closed Lost
2658,8849,949,Brian Lin,Closed,2025-11-19,2026-02-11,580756,100,Closed Won
2659,8850,950,Alex Chen,Closed,2024-04-30,2024-06-02,374706,100,Closed Won
2660,8860,951,Alex Chen,Closed,2025-05-05,2025-05-20,113458,100,Closed Won
2661,8863,952,Emily Tsai,Closed,2025-04-09,2025-05-16,55571,100,Closed Won
2662,8864,,Emily Tsai,Closed,2024-02-17,2024-03-21,38169,0,Closed Lost
2663,8869,,David Huang,Closed,2025-08-31,2025-12-12,1276989,0,Closed Lost
2664,8874,953,Alex Chen,Closed,2024-11-17,2024-12-11,93639,100,Closed Won
2665,8875,954,Emily Tsai,Closed,2025-05-12,2025-05-29,80360,100,Closed Won
2666,8880,,Emily Tsai,Closed,2025-09-27,2025-11-03,67342,0,Closed Lost
2667,8882,955,David Huang,Closed,2024-02-01,2024-02-18,86608,100,Closed Won
2668,8884,956,Emily Tsai,Closed,2024-08-12,2024-09-12,86743,100,Closed Won
2669,8887,,David Huang,Closed,2024-01-07,2024-03-27,478406,0,Closed Lost
2670,8889,,Alex Chen,Closed,2025-10-10,2025-11-29,152927,0,Closed Lost
2671,8891,957,Cathy Wang,Closed,2024-06-09,2024-07-17,330378,100,Closed Won
2672,8893,,Cathy Wang,Closed,2024-01-01,2024-02-14,55812,0,Closed Lost
2673,8895,958,Cathy Wang,Closed,2024-02-24,2024-03-19,115229,100,Closed Won
2674,8902,959,Emily Tsai,Closed,2025-05-21,2025-06-11,77621,100,Closed Won
2675,8904,,Emily Tsai,Closed,2025-01-20,2025-03-03,87475,0,Closed Lost
2676,8906,,Alex Chen,Closed,2025-01-31,2025-04-02,151175,0,Closed Lost
2677,8908,,Alex Chen,Closed,2024-04-18,2024-05-23,65532,0,Closed Lost
2678,8910,,Cathy Wang,Closed,2025-01-26,2025-03-07,113505,0,Closed Lost
2679,8917,960,Brian Lin,Closed,2024-03-07,2024-04-20,82228,100,Closed Won
2680,8918,961,Brian Lin,Closed,2024-06-30,2024-11-02,1873461,100,Closed Won
2681,8919,,Brian Lin,Closed,2024-02-14,2024-03-19,68941,0,Closed Lost
2682,8921,962,Alex Chen,Closed,2025-11-06,2026-02-04,462211,100,Closed Won
2683,8922,963,David Huang,Closed,2025-03-15,2025-04-23,50260,100,Closed Won
2684,8925,964,Alex Chen,Closed,2024-09-14,2024-11-09,149417,100,Closed Won
2685,8926,,David Huang,Closed,2024-02-08,2024-03-24,34202,0,Closed Lost
2686,8929,965,Emily Tsai,Closed,2025-04-29,2025-05-28,81852,100,Closed Won
2687,8936,966,Emily Tsai,Closed,2025-09-29,2025-10-15,61711,100,Closed Won
2688,8938,967,Emily Tsai,Closed,2024-06-23,2024-08-04,87068,100,Closed Won
2689,8939,,David Huang,Closed,2024-10-20,2024-12-20,1063208,0,Closed Lost
2690,8944,,Emily Tsai,Closed,2024-03-12,2024-03-27,35810,0,Closed Lost
2691,8947,,Emily Tsai,Closed,2024-11-21,2025-04-27,995902,0,Closed Lost
2692,8951,,Cathy Wang,Closed,2024-09-06,2024-10-07,105193,0,Closed Lost
2693,8953,,Alex Chen,Closed,2024-10-09,2025-01-11,1786032,0,Closed Lost
2694,8960,,Alex Chen,Closed,2024-01-06,2024-02-13,41196,0,Closed Lost
2695,8964,,Emily Tsai,Closed,2025-09-17,2025-10-28,413298,0,Closed Lost
2696,8965,,Brian Lin,Closed,2025-07-21,2025-08-13,84592,0,Closed Lost
2697,8976,,Cathy Wang,Closed,2024-09-15,2024-12-14,290089,0,Closed Lost
2698,8977,,Alex Chen,Closed,2025-11-19,2025-12-31,69930,0,Closed Lost
2699,8981,,Alex Chen,Closed,2025-05-19,2025-10-05,1047097,0,Closed Lost
2700,8990,,Alex Chen,Closed,2024-05-20,2024-09-23,1828821,0,Closed Lost
2701,8996,968,David Huang,Closed,2024-04-21,2024-06-17,321240,100,Closed Won
2702,8999,969,Alex Chen,Closed,2024-07-22,2024-09-04,259274,100,Closed Won
2703,9013,,Emily Tsai,Closed,2024-04-11,2024-05-19,40244,0,Closed Lost
2704,9016,970,Brian Lin,Closed,2025-06-01,2025-08-27,758648,100,Closed Won
2705,9017,971,Cathy Wang,Closed,2024-01-12,2024-04-12,1292078,100,Closed Won
2706,9018,972,Brian Lin,Closed,2024-06-12,2024-07-07,100004,100,Closed Won
2707,9021,,David Huang,Closed,2025-11-24,2025-12-20,53319,0,Closed Lost
2708,9028,973,Cathy Wang,Closed,2025-10-11,2025-11-10,66354,100,Closed Won
2709,9035,974,Cathy Wang,Closed,2025-03-25,2025-06-13,387752,100,Closed Won
2710,9038,,Alex Chen,Closed,2024-07-24,2024-09-29,263327,0,Closed Lost
2711,9043,,David Huang,Closed,2025-02-22,2025-03-29,50721,0,Closed Lost
2712,9048,975,Emily Tsai,Closed,2024-11-19,2025-03-29,737814,100,Closed Won
2713,9052,,Cathy Wang,Closed,2024-02-14,2024-03-05,77401,0,Closed Lost
2714,9056,,Emily Tsai,Closed,2024-05-21,2024-10-11,538200,0,Closed Lost
2715,9057,976,Emily Tsai,Closed,2025-10-26,2025-11-25,104861,100,Closed Won
2716,9061,,Emily Tsai,Closed,2025-02-24,2025-05-09,135302,0,Closed Lost
2717,9065,977,Alex Chen,Closed,2025-08-03,2025-08-23,48241,100,Closed Won
2718,9068,978,Emily Tsai,Closed,2024-02-09,2024-05-29,564276,100,Closed Won
2719,9069,,Cathy Wang,Closed,2025-02-13,2025-06-20,847442,0,Closed Lost
2720,9072,979,Alex Chen,Closed,2025-12-03,2026-01-14,38772,100,Closed Won
2721,9073,,David Huang,Closed,2024-06-10,2024-07-20,93988,0,Closed Lost
2722,9078,980,Alex Chen,Closed,2025-02-20,2025-08-03,1190670,100,Closed Won
2723,9092,,Brian Lin,Closed,2025-08-30,2025-11-17,473371,0,Closed Lost
2724,9096,,David Huang,Closed,2024-06-02,2024-08-24,179328,0,Closed Lost
2725,9105,,David Huang,Closed,2025-01-05,2025-03-15,353704,0,Closed Lost
2726,9108,,Cathy Wang,Closed,2024-10-08,2024-11-26,458264,0,Closed Lost
2727,9113,981,Alex Chen,Closed,2024-06-08,2024-08-21,411911,100,Closed Won
2728,9115,,Alex Chen,Closed,2024-11-23,2025-02-01,1346224,0,Closed Lost
2729,9117,,Brian Lin,Closed,2025-01-13,2025-02-05,70685,0,Closed Lost
2730,9119,,Cathy Wang,Closed,2025-01-29,2025-03-05,84030,0,Closed Lost
2731,9123,,Alex Chen,Closed,2025-03-27,2025-04-14,48443,0,Closed Lost
2732,9136,,Alex Chen,Closed,2024-05-25,2024-07-21,191032,0,Closed Lost
2733,9137,,Cathy Wang,Closed,2024-06-24,2024-07-19,80068,0,Closed Lost
2734,9141,,Cathy Wang,Closed,2024-07-16,2024-08-10,49941,0,Closed Lost
2735,9144,982,David Huang,Closed,2025-12-26,2026-02-09,67618,100,Closed Won
2736,9150,983,Emily Tsai,Closed,2024-04-27,2024-06-02,46033,100,Closed Won
2737,9151,984,Emily Tsai,Closed,2024-11-19,2025-01-27,1773012,100,Closed Won
2738,9152,985,David Huang,Closed,2024-06-29,2024-07-14,114064,100,Closed Won
2739,9153,,Alex Chen,Closed,2024-01-07,2024-02-20,296492,0,Closed Lost
2740,9157,,Brian Lin,Closed,2024-12-23,2025-03-15,142319,0,Closed Lost
2741,9158,,David Huang,Closed,2024-04-01,2024-05-13,47963,0,Closed Lost
2742,9160,986,Brian Lin,Closed,2025-02-28,2025-04-05,259784,100,Closed Won
2743,9162,,Cathy Wang,Closed,2024-02-25,2024-03-16,53665,0,Closed Lost
2744,9166,,Emily Tsai,Closed,2024-07-16,2024-09-17,383271,0,Closed Lost
2745,9173,,Brian Lin,Closed,2024-11-25,2024-12-27,38845,0,Closed Lost
2746,9175,,Brian Lin,Closed,2024-06-01,2024-09-19,1827981,0,Closed Lost
2747,9177,,Brian Lin,Closed,2025-03-18,2025-05-11,450389,0,Closed Lost
2748,9178,,Cathy Wang,Closed,2025-03-19,2025-04-07,59045,0,Closed Lost
2749,9179,,David Huang,Closed,2024-10-02,2024-12-08,253817,0,Closed Lost
2750,9180,987,Cathy Wang,Closed,2025-03-29,2025-04-16,96957,100,Closed Won
2751,9182,,Brian Lin,Closed,2025-11-20,2025-12-12,44218,0,Closed Lost
2752,9183,988,Brian Lin,Closed,2024-03-11,2024-05-14,299596,100,Closed Won
2753,9185,,Cathy Wang,Closed,2025-12-30,2026-01-26,45942,0,Closed Lost
2754,9186,989,Cathy Wang,Closed,2024-09-19,2024-10-14,59462,100,Closed Won
2755,9188,,Emily Tsai,Closed,2025-04-02,2025-05-05,93325,0,Closed Lost
2756,9190,,Alex Chen,Closed,2024-03-07,2024-04-18,112563,0,Closed Lost
2757,9193,,Emily Tsai,Closed,2024-03-08,2024-04-07,111770,0,Closed Lost
2758,9194,,Brian Lin,Closed,2024-10-10,2025-03-17,1618625,0,Closed Lost
2759,9198,990,Alex Chen,Closed,2025-11-07,2025-11-26,52798,100,Closed Won
2760,9201,,Cathy Wang,Closed,2025-12-27,2026-02-15,240583,0,Closed Lost
2761,9204,,Cathy Wang,Closed,2025-11-29,2025-12-28,51879,0,Closed Lost
2762,9212,991,Brian Lin,Closed,2025-09-15,2025-10-21,114457,100,Closed Won
2763,9213,992,Emily Tsai,Closed,2024-02-21,2024-03-19,100221,100,Closed Won
2764,9217,993,David Huang,Closed,2024-08-24,2024-09-24,56459,100,Closed Won
2765,9226,,Cathy Wang,Closed,2025-11-26,2025-12-28,104960,0,Closed Lost
2766,9227,,Brian Lin,Closed,2025-01-14,2025-02-25,84336,0,Closed Lost
2767,9228,994,Alex Chen,Closed,2024-04-03,2024-05-15,58429,100,Closed Won
2768,9232,,Alex Chen,Closed,2024-06-09,2024-07-03,36836,0,Closed Lost
2769,9236,,Alex Chen,Closed,2024-09-14,2024-11-17,414375,0,Closed Lost
2770,9239,,Emily Tsai,Closed,2025-01-17,2025-04-13,339290,0,Closed Lost
2771,9246,,Brian Lin,Closed,2025-06-20,2025-07-16,49368,0,Closed Lost
2772,9253,995,David Huang,Closed,2024-08-04,2024-09-04,37327,100,Closed Won
2773,9261,,Alex Chen,Closed,2025-10-03,2025-10-28,96817,0,Closed Lost
2774,9262,,David Huang,Closed,2024-06-05,2024-07-15,100868,0,Closed Lost
2775,9263,,Alex Chen,Closed,2025-02-21,2025-03-22,52515,0,Closed Lost
2776,9266,,Cathy Wang,Closed,2024-02-15,2024-05-07,421062,0,Closed Lost
2777,9274,,Alex Chen,Closed,2024-11-19,2025-01-28,458510,0,Closed Lost
2778,9277,996,Emily Tsai,Closed,2024-02-01,2024-05-29,1529227,100,Closed Won
2779,9279,,Alex Chen,Closed,2025-12-21,2026-03-20,411794,0,Closed Lost
2780,9280,,Cathy Wang,Closed,2025-06-07,2025-07-18,84945,0,Closed Lost
2781,9283,,David Huang,Closed,2025-05-22,2025-10-11,617233,0,Closed Lost
2782,9285,997,Alex Chen,Closed,2024-11-07,2024-12-30,314201,100,Closed Won
2783,9287,998,David Huang,Closed,2025-01-19,2025-02-05,49668,100,Closed Won
2784,9300,999,Brian Lin,Closed,2025-04-15,2025-05-20,336029,100,Closed Won
2785,9307,1000,Emily Tsai,Closed,2024-06-09,2024-07-22,88325,100,Closed Won
2786,9313,,Cathy Wang,Closed,2025-11-12,2026-04-30,1687532,0,Closed Lost
2787,9314,1001,David Huang,Closed,2024-07-30,2024-08-26,119011,100,Closed Won
2788,9316,,Emily Tsai,Closed,2024-10-27,2024-11-16,39642,0,Closed Lost
2789,9320,,Brian Lin,Closed,2025-05-07,2025-07-09,178170,0,Closed Lost
2790,9322,,Brian Lin,Closed,2024-04-14,2024-05-05,96459,0,Closed Lost
2791,9328,1002,Alex Chen,Closed,2024-04-10,2024-08-20,1006383,100,Closed Won
2792,9329,,Emily Tsai,Closed,2024-05-23,2024-06-24,118609,0,Closed Lost
2793,9333,,Cathy Wang,Closed,2025-02-03,2025-02-26,50548,0,Closed Lost
2794,9334,,David Huang,Closed,2024-01-22,2024-05-13,1656605,0,Closed Lost
2795,9336,,Alex Chen,Closed,2024-07-19,2024-08-08,83434,0,Closed Lost
2796,9340,,Alex Chen,Closed,2024-08-20,2024-09-26,400750,0,Closed Lost
2797,9344,1003,Alex Chen,Closed,2024-12-29,2025-06-02,603708,100,Closed Won
2798,9345,1004,David Huang,Closed,2024-05-28,2024-11-12,1702784,100,Closed Won
2799,9346,,David Huang,Closed,2024-11-08,2024-12-06,88079,0,Closed Lost
2800,9347,,David Huang,Closed,2024-05-18,2024-06-26,72154,0,Closed Lost
2801,9349,1005,Cathy Wang,Closed,2025-08-02,2025-08-23,109747,100,Closed Won
2802,9354,,Brian Lin,Closed,2025-11-07,2025-12-21,51643,0,Closed Lost
2803,9359,,Emily Tsai,Closed,2024-07-11,2024-08-26,156275,0,Closed Lost
2804,9361,1006,David Huang,Closed,2025-08-22,2025-12-13,1157541,100,Closed Won
2805,9365,,Brian Lin,Closed,2024-06-22,2024-08-22,475679,0,Closed Lost
2806,9370,,Brian Lin,Closed,2025-10-05,2025-11-18,49481,0,Closed Lost
2807,9372,,Alex Chen,Closed,2025-11-19,2026-01-10,429007,0,Closed Lost
2808,9374,,Brian Lin,Closed,2024-12-23,2025-02-16,220315,0,Closed Lost
2809,9375,,Cathy Wang,Closed,2024-12-12,2025-01-02,50505,0,Closed Lost
2810,9377,,Alex Chen,Closed,2024-01-20,2024-02-23,467425,0,Closed Lost
2811,9378,,Alex Chen,Closed,2025-02-15,2025-04-24,433771,0,Closed Lost
2812,9385,,Emily Tsai,Closed,2024-09-08,2024-11-29,1810063,0,Closed Lost
2813,9393,,David Huang,Closed,2025-02-10,2025-03-07,65830,0,Closed Lost
2814,9400,,Alex Chen,Closed,2024-12-18,2025-01-23,234298,0,Closed Lost
2815,9407,,Emily Tsai,Closed,2025-08-29,2025-09-12,54911,0,Closed Lost
2816,9408,1007,Alex Chen,Closed,2024-01-15,2024-01-30,89584,100,Closed Won
2817,9409,1008,Alex Chen,Closed,2024-08-16,2024-09-02,107326,100,Closed Won
2818,9411,1009,Cathy Wang,Closed,2024-01-11,2024-07-08,1937699,100,Closed Won
2819,9413,,Emily Tsai,Closed,2024-10-15,2025-01-06,472448,0,Closed Lost
2820,9418,,David Huang,Closed,2024-07-13,2024-09-11,438660,0,Closed Lost
2821,9420,,Cathy Wang,Closed,2025-10-27,2025-11-24,98380,0,Closed Lost
2822,9424,,David Huang,Closed,2024-07-27,2024-08-25,72693,0,Closed Lost
2823,9428,,Brian Lin,Closed,2024-03-31,2024-04-21,111248,0,Closed Lost
2824,9430,1010,Brian Lin,Closed,2025-06-17,2025-07-13,119024,100,Closed Won
2825,9433,1011,Brian Lin,Closed,2024-12-12,2025-03-07,352627,100,Closed Won
2826,9438,,Cathy Wang,Closed,2024-10-07,2024-11-19,119394,0,Closed Lost
2827,9440,,Cathy Wang,Closed,2024-09-05,2024-10-19,34694,0,Closed Lost
2828,9444,,Alex Chen,Closed,2024-03-07,2024-03-25,100530,0,Closed Lost
2829,9445,,Emily Tsai,Closed,2024-03-27,2024-06-25,358757,0,Closed Lost
2830,9451,,Emily Tsai,Closed,2025-04-07,2025-05-05,58078,0,Closed Lost
2831,9459,1012,Cathy Wang,Closed,2025-06-21,2025-08-01,335206,100,Closed Won
2832,9463,,Cathy Wang,Closed,2024-10-02,2024-11-10,64638,0,Closed Lost
2833,9464,1013,Brian Lin,Closed,2025-05-23,2025-06-29,88749,100,Closed Won
2834,9467,,Brian Lin,Closed,2025-03-24,2025-04-27,152299,0,Closed Lost
2835,9471,,Emily Tsai,Closed,2024-11-22,2025-01-01,86086,0,Closed Lost
2836,9472,,Brian Lin,Closed,2024-04-14,2024-05-26,70608,0,Closed Lost
2837,9478,,Alex Chen,Closed,2025-06-17,2025-07-31,71825,0,Closed Lost
2838,9481,,Alex Chen,Closed,2024-08-03,2024-09-19,394404,0,Closed Lost
2839,9485,,Emily Tsai,Closed,2024-01-22,2024-02-16,78877,0,Closed Lost
2840,9486,1014,Brian Lin,Closed,2025-01-20,2025-02-25,476148,100,Closed Won
2841,9488,1015,David Huang,Closed,2025-09-26,2025-11-10,104382,100,Closed Won
2842,9490,1016,Cathy Wang,Closed,2024-10-01,2024-10-31,31274,100,Closed Won
2843,9493,1017,David Huang,Closed,2024-02-21,2024-04-26,459018,100,Closed Won
2844,9494,,David Huang,Closed,2025-06-10,2025-07-12,105712,0,Closed Lost
2845,9498,1018,Brian Lin,Closed,2025-04-05,2025-04-29,77277,100,Closed Won
2846,9503,1019,Brian Lin,Closed,2024-05-14,2024-06-09,49529,100,Closed Won
2847,9504,,Emily Tsai,Closed,2025-03-05,2025-05-28,567845,0,Closed Lost
2848,9511,1020,Emily Tsai,Closed,2024-05-15,2024-06-02,47872,100,Closed Won
2849,9512,,Alex Chen,Closed,2025-11-17,2025-12-19,55501,0,Closed Lost
2850,9513,1021,Brian Lin,Closed,2024-11-01,2024-12-05,34749,100,Closed Won
2851,9517,,Cathy Wang,Closed,2025-06-15,2025-07-14,104918,0,Closed Lost
2852,9521,,Alex Chen,Closed,2024-05-21,2024-06-12,118181,0,Closed Lost
2853,9528,1022,Alex Chen,Closed,2025-11-23,2025-12-26,418043,100,Closed Won
2854,9530,,Cathy Wang,Closed,2025-01-01,2025-02-28,373152,0,Closed Lost
2855,9532,,Emily Tsai,Closed,2025-09-18,2025-11-26,452415,0,Closed Lost
2856,9533,1023,Cathy Wang,Closed,2025-11-23,2025-12-18,96768,100,Closed Won
2857,9534,1024,Emily Tsai,Closed,2025-05-08,2025-06-14,42696,100,Closed Won
2858,9537,1025,Brian Lin,Closed,2024-09-04,2024-10-15,89171,100,Closed Won
2859,9539,1026,David Huang,Closed,2024-01-28,2024-02-29,111645,100,Closed Won
2860,9541,1027,Cathy Wang,Closed,2025-02-07,2025-04-14,439303,100,Closed Won
2861,9546,,David Huang,Closed,2024-01-20,2024-03-03,114356,0,Closed Lost
2862,9548,1028,David Huang,Closed,2025-09-05,2025-11-03,337167,100,Closed Won
2863,9551,1029,Brian Lin,Closed,2024-11-30,2025-01-16,324087,100,Closed Won
2864,9558,1030,David Huang,Closed,2025-02-28,2025-03-14,90530,100,Closed Won
2865,9576,1031,Emily Tsai,Closed,2025-02-15,2025-05-09,410762,100,Closed Won
2866,9583,,David Huang,Closed,2024-04-20,2024-09-16,1925148,0,Closed Lost
2867,9584,,Alex Chen,Closed,2024-09-05,2024-11-12,134645,0,Closed Lost
2868,9590,,David Huang,Closed,2025-03-29,2025-05-23,388948,0,Closed Lost
2869,9593,,Brian Lin,Closed,2025-03-31,2025-07-06,872668,0,Closed Lost
2870,9594,,David Huang,Closed,2025-11-26,2025-12-29,77939,0,Closed Lost
2871,9600,,Emily Tsai,Closed,2024-01-04,2024-01-30,118593,0,Closed Lost
2872,9611,1032,Alex Chen,Closed,2025-02-08,2025-03-23,55282,100,Closed Won
2873,9614,,Emily Tsai,Closed,2025-05-15,2025-06-11,77947,0,Closed Lost
2874,9618,,David Huang,Closed,2025-10-12,2025-11-06,71091,0,Closed Lost
2875,9627,1033,Cathy Wang,Closed,2025-06-25,2025-07-26,71906,100,Closed Won
2876,9630,1034,Brian Lin,Closed,2024-04-17,2024-05-20,59411,100,Closed Won
2877,9632,,Alex Chen,Closed,2024-12-04,2024-12-25,78960,0,Closed Lost
2878,9633,,Brian Lin,Closed,2025-04-05,2025-05-17,340171,0,Closed Lost
2879,9634,,Emily Tsai,Closed,2025-02-12,2025-03-13,116704,0,Closed Lost
2880,9639,,Alex Chen,Closed,2024-11-19,2024-12-05,68248,0,Closed Lost
2881,9645,,David Huang,Closed,2025-10-11,2026-01-03,391270,0,Closed Lost
2882,9650,,Cathy Wang,Closed,2025-07-02,2025-09-13,472015,0,Closed Lost
2883,9653,1035,Emily Tsai,Closed,2025-11-28,2026-01-31,1486058,100,Closed Won
2884,9656,,Alex Chen,Closed,2025-11-06,2026-05-04,596188,0,Closed Lost
2885,9657,,David Huang,Closed,2025-01-11,2025-02-24,111796,0,Closed Lost
2886,9660,,Alex Chen,Closed,2025-06-22,2025-07-12,93980,0,Closed Lost
2887,9663,1036,Brian Lin,Closed,2024-10-25,2024-11-24,103000,100,Closed Won
2888,9664,,Alex Chen,Closed,2025-03-30,2025-05-30,356801,0,Closed Lost
2889,9668,,Alex Chen,Closed,2024-04-12,2024-05-18,51249,0,Closed Lost
2890,9670,,Brian Lin,Closed,2024-12-25,2025-02-22,452529,0,Closed Lost
2891,9672,,Brian Lin,Closed,2025-10-28,2025-12-08,40855,0,Closed Lost
2892,9674,,David Huang,Closed,2025-12-04,2025-12-29,34654,0,Closed Lost
2893,9677,,Brian Lin,Closed,2024-11-24,2024-12-23,51343,0,Closed Lost
2894,9678,,Alex Chen,Closed,2025-11-08,2025-12-16,52531,0,Closed Lost
2895,9684,,Emily Tsai,Closed,2025-04-19,2025-06-29,493060,0,Closed Lost
2896,9692,,Alex Chen,Closed,2024-04-14,2024-05-27,103793,0,Closed Lost
2897,9698,1037,David Huang,Closed,2024-04-27,2024-05-17,40755,100,Closed Won
2898,9702,,Emily Tsai,Closed,2024-12-28,2025-01-25,85112,0,Closed Lost
2899,9703,,Emily Tsai,Closed,2025-12-27,2026-02-04,89973,0,Closed Lost
2900,9704,,David Huang,Closed,2024-11-15,2024-12-27,107311,0,Closed Lost
2901,9705,1038,Brian Lin,Closed,2025-07-12,2025-08-23,98717,100,Closed Won
2902,9707,,Cathy Wang,Closed,2025-07-07,2025-10-26,1296220,0,Closed Lost
2903,9713,,Brian Lin,Closed,2024-08-15,2024-09-18,347310,0,Closed Lost
2904,9718,,Emily Tsai,Closed,2025-01-29,2025-03-10,117035,0,Closed Lost
2905,9719,1039,Brian Lin,Closed,2025-08-27,2025-10-11,35379,100,Closed Won
2906,9720,,Brian Lin,Closed,2025-08-06,2025-08-30,44547,0,Closed Lost
2907,9721,,Brian Lin,Closed,2025-11-03,2025-12-31,158372,0,Closed Lost
